characterID	movieID	movie title	gender
u5570	m370	gods and monsters	m
u5572	m370	gods and monsters	m
u5574	m371	gone in sixty seconds	m
u5581	m371	gone in sixty seconds	m
u5582	m371	gone in sixty seconds	m
u5584	m371	gone in sixty seconds	m
u5585	m371	gone in sixty seconds	f
u5591	m372	goodfellas	m
u5592	m372	goodfellas	m
u5594	m372	goodfellas	f
u5606	m373	good will hunting	m
u5611	m373	good will hunting	m
u5612	m373	good will hunting	m
u5614	m373	good will hunting	m
u5615	m373	good will hunting	m
u5616	m373	good will hunting	f
u5621	m373	good will hunting	m
u5627	m374	the grapes of wrath	m
u5628	m374	the grapes of wrath	m
u5640	m374	the grapes of wrath	f
u5652	m374	the grapes of wrath	m
u5661	m375	grosse pointe blank	f
u5662	m375	grosse pointe blank	m
u5664	m375	grosse pointe blank	m
u5666	m375	grosse pointe blank	m
u5667	m375	grosse pointe blank	f
u5668	m375	grosse pointe blank	m
u5669	m375	grosse pointe blank	f
u5670	m375	grosse pointe blank	m
u5674	m376	the horse whisperer	f
u5676	m376	the horse whisperer	f
u5678	m376	the horse whisperer	f
u5682	m376	the horse whisperer	m
u5684	m376	the horse whisperer	m
u5691	m377	hackers	m
u5695	m377	hackers	f
u5697	m377	hackers	f
u5703	m377	hackers	m
u5706	m378	halloween 4: the return of michael myers	m
u5712	m378	halloween 4: the return of michael myers	f
u5716	m378	halloween 4: the return of michael myers	m
u5718	m378	halloween 4: the return of michael myers	m
u5719	m378	halloween 4: the return of michael myers	f
u5722	m379	halloween	f
u5725	m379	halloween	f
u5726	m379	halloween	f
u5728	m379	halloween	m
u5730	m379	halloween	f
u5733	m379	halloween	m
u5735	m380	hannah and her sisters	f
u5737	m380	hannah and her sisters	m
u5738	m380	hannah and her sisters	m
u5741	m380	hannah and her sisters	m
u5744	m380	hannah and her sisters	m
u5745	m380	hannah and her sisters	f
u5746	m380	hannah and her sisters	f
u5747	m380	hannah and her sisters	f
u5749	m380	hannah and her sisters	f
u5750	m380	hannah and her sisters	m
u5754	m381	hannibal	m
u5755	m381	hannibal	m
u5758	m381	hannibal	m
u5767	m381	hannibal	f
u5768	m381	hannibal	m
u5771	m381	hannibal	f
u5773	m381	hannibal	m
u5783	m382	happy campers	f
u5785	m382	happy campers	m
u5795	m383	heathers	m
u5800	m383	heathers	f
u5803	m384	heavenly creatures	f
u5804	m384	heavenly creatures	f
u5805	m384	heavenly creatures	f
u5806	m385	hellraiser: hellseeker	f
u5807	m385	hellraiser: hellseeker	m
u5811	m385	hellraiser: hellseeker	f
u5820	m385	hellraiser: hellseeker	m
u5821	m386	hero	m
u5822	m386	hero	m
u5823	m386	hero	m
u5826	m386	hero	f
u5829	m386	hero	f
u5834	m386	hero	m
u5840	m387	hider in the house	f
u5841	m387	hider in the house	m
u5843	m387	hider in the house	m
u5848	m387	hider in the house	M
u5856	m388	highlander iii: the sorcerer	F
u5859	m388	highlander iii: the sorcerer	M
u5874	m389	hostage	m
u5881	m389	hostage	m
u5887	m389	hostage	m
u5891	m389	hostage	m
u5894	m389	hostage	m
u5899	m390	hotel rwanda	m
u5900	m390	hotel rwanda	m
u5901	m390	hotel rwanda	m
u5909	m390	hotel rwanda	m
u5914	m390	hotel rwanda	f
u5917	m391	house on haunted hill	m
u5918	m391	house on haunted hill	m
u5919	m391	house on haunted hill	f
u5923	m391	house on haunted hill	m
u5924	m391	house on haunted hill	m
u5925	m391	house on haunted hill	f
u5929	m392	house of the damned	f
u5930	m392	house of the damned	f
u5931	m392	house of the damned	m
u5933	m392	house of the damned	m
u5937	m393	hellraiser iii: hell on earth	f
u5941	m393	hellraiser iii: hell on earth	f
u5942	m393	hellraiser iii: hell on earth	f
u5943	m394	hudson hawk	M
u5946	m394	hudson hawk	f
u5951	m394	hudson hawk	m
u5958	m395	the hudsucker proxy	f
u5962	m395	the hudsucker proxy	m
u5970	m395	the hudsucker proxy	m
u5971	m395	the hudsucker proxy	m
u5975	m396	i walked with a zombie	f
u5976	m396	i walked with a zombie	f
u5979	m396	i walked with a zombie	m
u5981	m396	i walked with a zombie	f
u5982	m396	i walked with a zombie	m
u5984	m397	the ice storm	m
u5986	m397	the ice storm	f
u5987	m397	the ice storm	m
u5990	m397	the ice storm	m
u5996	m397	the ice storm	m
u5997	m397	the ice storm	m
u5998	m397	the ice storm	m
u5999	m397	the ice storm	f
u6001	m398	insomnia	f
u6004	m398	insomnia	m
u6007	m398	insomnia	f
u6008	m398	insomnia	m
u6009	m398	insomnia	m
u6010	m399	interview with the vampire: the vampire chronicles	m
u6011	m399	interview with the vampire: the vampire chronicles	f
u6012	m399	interview with the vampire: the vampire chronicles	m
u6013	m399	interview with the vampire: the vampire chronicles	m
u6015	m399	interview with the vampire: the vampire chronicles	m
u6019	m400	i still know what you did last summer	f
u6020	m400	i still know what you did last summer	f
u6027	m400	i still know what you did last summer	m
u6029	m401	isle of the dead	f
u6033	m401	isle of the dead	m
u6035	m401	isle of the dead	f
u6039	m402	it's a wonderful life	m
u6040	m402	it's a wonderful life	f
u6045	m402	it's a wonderful life	m
u6049	m402	it's a wonderful life	m
u6054	m402	it's a wonderful life	f
u6063	m402	it's a wonderful life	m
u6068	m403	jaws 2	m
u6073	m403	jaws 2	f
u6074	m403	jaws 2	f
u6075	m403	jaws 2	m
u6079	m403	jaws 2	m
u6082	m403	jaws 2	m
u6090	m403	jaws 2	m
u6095	m404	jaws 3-d	f
u6096	m404	jaws 3-d	f
u6098	m404	jaws 3-d	m
u6101	m404	jaws 3-d	m
u6103	m404	jaws 3-d	m
u6107	m405	jaws: the revenge	f
u6109	m405	jaws: the revenge	f
u6110	m405	jaws: the revenge	m
u6112	m405	jaws: the revenge	m
u6114	m405	jaws: the revenge	m
u6121	m407	jennifer eight	m
u6123	m407	jennifer eight	m
u6125	m407	jennifer eight	f
u6127	m407	jennifer eight	m
u6130	m408	jerry maguire	f
u6134	m408	jerry maguire	f
u6136	m408	jerry maguire	m
u6137	m408	jerry maguire	f
u6140	m408	jerry maguire	m
u6141	m408	jerry maguire	m
u6143	m408	jerry maguire	m
u6145	m409	jurassic park iii	f
u6146	m409	jurassic park iii	m
u6148	m409	jurassic park iii	m
u6149	m409	jurassic park iii	m
u6150	m409	jurassic park iii	m
u6155	m410	the lost world: jurassic park	f
u6156	m410	the lost world: jurassic park	m
u6157	m410	the lost world: jurassic park	m
u6158	m410	the lost world: jurassic park	m
u6159	m410	the lost world: jurassic park	m
u6160	m410	the lost world: jurassic park	f
u6163	m411	jurassic park	f
u6165	m411	jurassic park	m
u6166	m411	jurassic park	m
u6168	m411	jurassic park	f
u6169	m411	jurassic park	m
u6173	m411	jurassic park	m
u6185	m413	kafka	m
u6187	m413	kafka	m
u6188	m413	kafka	f
u6189	m413	kafka	m
u6190	m413	kafka	m
u6191	m413	kafka	m
u6196	m414	king kong	f
u6199	m414	king kong	m
u6204	m415	klute	f
u6205	m415	klute	m
u6208	m415	klute	m
u6217	m416	kramer vs. kramer	m
u6220	m416	kramer vs. kramer	f
u6222	m416	kramer vs. kramer	m
u6223	m416	kramer vs. kramer	f
u6226	m416	kramer vs. kramer	m
u6230	m416	kramer vs. kramer	m
u6231	m416	kramer vs. kramer	F
u6242	m417	kundun	m
u6248	m417	kundun	m
u6251	m417	kundun	M
u6256	m418	lake placid	m
u6257	m418	lake placid	m
u6258	m418	lake placid	f
u6259	m418	lake placid	m
u6260	m418	lake placid	m
u6266	m419	the silence of the lambs	f
u6267	m419	the silence of the lambs	m
u6269	m419	the silence of the lambs	M
u6278	m420	last of the mohicans	f
u6279	m420	last of the mohicans	m
u6280	m420	last of the mohicans	m
u6289	m421	leviathan	m
u6294	m421	leviathan	m
u6297	m421	leviathan	f
u6305	m422	lock stock and two smoking barrels	m
u6317	m422	lock stock and two smoking barrels	m
u6318	m422	lock stock and two smoking barrels	m
u6322	m423	lone star	m
u6323	m423	lone star	f
u6324	m423	lone star	m
u6326	m423	lone star	f
u6328	m423	lone star	m
u6330	m423	lone star	m
u6332	m423	lone star	m
u6334	m423	lone star	m
u6337	m423	lone star	m
u6340	m423	lone star	f
u6341	m423	lone star	m
u6342	m423	lone star	f
u6344	m423	lone star	m
u6346	m423	lone star	m
u6347	m423	lone star	f
u6351	m423	lone star	m
u6361	m424	lord of illusions	m
u6365	m424	lord of illusions	f
u6367	m424	lord of illusions	m
u6373	m424	lord of illusions	m
u6375	m424	lord of illusions	m
u6378	m425	lost in translation	m
u6379	m425	lost in translation	f
u6381	m425	lost in translation	m
u6384	m425	lost in translation	f
u6387	m426	lost souls	f
u6391	m426	lost souls	m
u6393	m426	lost souls	f
u6398	m426	lost souls	m
u6401	m426	lost souls	m
u6404	m427	love & basketball	f
u6409	m427	love & basketball	f
u6410	m427	love & basketball	f
u6412	m427	love & basketball	f
u6413	m427	love & basketball	m
u6415	m427	love & basketball	f
u6416	m427	love & basketball	m
u6419	m428	magnolia	m
u6420	m428	magnolia	f
u6424	m428	magnolia	m
u6426	m428	magnolia	m
u6428	m428	magnolia	m
u6430	m428	magnolia	m
u6431	m428	magnolia	f
u6432	m428	magnolia	f
u6434	m428	magnolia	m
u6435	m428	magnolia	m
u6437	m428	magnolia	m
u6438	m428	magnolia	f
u6439	m428	magnolia	f
u6443	m428	magnolia	m
u6446	m428	magnolia	m
u6447	m428	magnolia	f
u6449	m428	magnolia	m
u6450	m428	magnolia	m
u6454	m429	the man in the iron mask	m
u6455	m429	the man in the iron mask	m
u6456	m429	the man in the iron mask	m
u6459	m429	the man in the iron mask	m
u6464	m429	the man in the iron mask	m
u6469	m430	manhunt	m
u6473	m430	manhunt	f
u6480	m431	manhunter	m
u6481	m431	manhunter	m
u6484	m431	manhunter	m
u6487	m431	manhunter	m
u6488	m431	manhunter	m
u6489	m431	manhunter	m
u6490	m431	manhunter	f
u6492	m431	manhunter	f
u6496	m431	manhunter	m
u6499	m432	man on the moon	m
u6502	m432	man on the moon	m
u6506	m432	man on the moon	f
u6515	m432	man on the moon	m
u6520	m433	the matrix	m
u6522	m433	the matrix	m
u6523	m433	the matrix	m
u6524	m433	the matrix	f
u6526	m433	the matrix	m
u6527	m433	the matrix	f
u6532	m434	halloween iii: season of the witch	m
u6534	m434	halloween iii: season of the witch	m
u6537	m434	halloween iii: season of the witch	m
u6539	m434	halloween iii: season of the witch	m
u6542	m434	halloween iii: season of the witch	f
u6543	m434	halloween iii: season of the witch	m
u6544	m435	meet joe black	f
u6548	m435	meet joe black	m
u6551	m435	meet joe black	m
u6552	m435	meet joe black	m
u6553	m435	meet joe black	m
u6555	m435	meet joe black	f
u6557	m435	meet joe black	m
u6560	m436	memento	m
u6563	m436	memento	m
u6567	m436	memento	f
u6568	m436	memento	m
u6572	m437	miami vice	m
u6574	m437	miami vice	m
u6576	m437	miami vice	f
u6581	m437	miami vice	m
u6583	m438	midnight cowboy	m
u6587	m438	midnight cowboy	m
u6593	m439	midnight express	m
u6599	m439	midnight express	m
u6606	m440	mimic	m
u6608	m440	mimic	m
u6611	m440	mimic	f
u6612	m441	misery	f
u6613	m441	misery	m
u6615	m441	misery	m
u6617	m441	misery	f
u6618	m441	misery	f
u6619	m442	mission: impossible ii	m
u6622	m442	mission: impossible ii	m
u6623	m442	mission: impossible ii	m
u6626	m442	mission: impossible ii	f
u6628	m442	mission: impossible ii	m
u6632	m443	mission: impossible	f
u6633	m443	mission: impossible	m
u6637	m443	mission: impossible	m
u6639	m443	mission: impossible	m
u6641	m443	mission: impossible	f
u6642	m443	mission: impossible	m
u6646	m444	moonstruck	m
u6649	m444	moonstruck	f
u6652	m444	moonstruck	m
u6654	m444	moonstruck	m
u6657	m444	moonstruck	m
u6658	m444	moonstruck	f
u6659	m444	moonstruck	m
u6660	m444	moonstruck	f
u6664	m445	monty python and the holy grail	m
u6665	m445	monty python and the holy grail	m
u6666	m445	monty python and the holy grail	m
u6671	m445	monty python and the holy grail	m
u6672	m445	monty python and the holy grail	m
u6689	m445	monty python and the holy grail	m
u6691	m446	mrs brown	m
u6696	m446	mrs brown	m
u6698	m446	mrs brown	m
u6701	m446	mrs brown	m
u6703	m446	mrs brown	m
u6704	m446	mrs brown	f
u6706	m447	arcade	f
u6712	m447	arcade	m
u6714	m448	mulholland dr.	m
u6715	m448	mulholland dr.	f
u6717	m448	mulholland dr.	f
u6718	m448	mulholland dr.	m
u6719	m448	mulholland dr.	f
u6733	m448	mulholland dr.	f
u6747	m450	my girl 2	m
u6749	m450	my girl 2	m
u6754	m450	my girl 2	m
u6755	m450	my girl 2	m
u6756	m450	my girl 2	f
u6757	m450	my girl 2	m
u6758	m450	my girl 2	f
u6760	m450	my girl 2	f
u6765	m451	my girl	m
u6767	m451	my girl	m
u6770	m451	my girl	f
u6771	m451	my girl	m
u6772	m451	my girl	f
u6773	m452	my best friend's wedding	M
u6774	m452	my best friend's wedding	f
u6775	m452	my best friend's wedding	f
u6777	m452	my best friend's wedding	m
u6782	m453	nashville	m
u6787	m453	nashville	m
u6789	m453	nashville	f
u6793	m453	nashville	f
u6797	m453	nashville	m
u6800	m453	nashville	m
u6801	m453	nashville	m
u6808	m454	natural born killers	m
u6817	m454	natural born killers	m
u6818	m454	natural born killers	m
u6822	m455	nothing but a man	m
u6829	m455	nothing but a man	f
u6830	m455	nothing but a man	f
u6833	m455	nothing but a man	m
u6837	m455	nothing but a man	m
u6845	m457	neuromancer	M
u6851	m457	neuromancer	F
u6854	m458	never been kissed	f
u6855	m458	never been kissed	f
u6858	m458	never been kissed	m
u6860	m458	never been kissed	f
u6864	m458	never been kissed	m
u6865	m458	never been kissed	m
u6872	m459	the nightmare before christmas	f
u6877	m460	a nightmare on elm street part 2: freddy's revenge	m
u6878	m460	a nightmare on elm street part 2: freddy's revenge	m
u6880	m460	a nightmare on elm street part 2: freddy's revenge	f
u6886	m461	a nightmare on elm street 3: dream warriors	f
u6889	m461	a nightmare on elm street 3: dream warriors	f
u6890	m461	a nightmare on elm street 3: dream warriors	m
u6896	m462	notting hill	f
u6906	m462	notting hill	m
u6909	m462	notting hill	m
u6912	m462	notting hill	m
u6913	m463	one flew over the cuckoo's nest	F
u6914	m463	one flew over the cuckoo's nest	m
u6919	m463	one flew over the cuckoo's nest	m
u6921	m463	one flew over the cuckoo's nest	m
u6927	m463	one flew over the cuckoo's nest	f
u6930	m463	one flew over the cuckoo's nest	m
u6931	m463	one flew over the cuckoo's nest	m
u6932	m463	one flew over the cuckoo's nest	m
u6940	m464	only you	f
u6943	m464	only you	m
u6944	m464	only you	f
u6945	m464	only you	m
u6947	m464	only you	m
u6951	m465	on the waterfront	m
u6953	m465	on the waterfront	f
u6954	m465	on the waterfront	m
u6955	m465	on the waterfront	m
u6961	m465	on the waterfront	m
u6967	m465	on the waterfront	m
u6968	m466	orgy of the dead	m
u6970	m466	orgy of the dead	f
u6971	m466	orgy of the dead	f
u6974	m467	out of sight	f
u6975	m467	out of sight	m
u6976	m467	out of sight	m
u6979	m467	out of sight	m
u6980	m467	out of sight	m
u6981	m467	out of sight	m
u6982	m467	out of sight	m
u6983	m467	out of sight	f
u6986	m467	out of sight	m
u6987	m467	out of sight	m
u6991	m467	out of sight	m
u7000	m468	pearl harbor	m
u7004	m468	pearl harbor	f
u7010	m468	pearl harbor	m
u7016	m469	peggy sue got married	f
u7017	m469	peggy sue got married	m
u7021	m469	peggy sue got married	m
u7022	m469	peggy sue got married	M
u7023	m469	peggy sue got married	f
u7025	m469	peggy sue got married	f
u7026	m469	peggy sue got married	m
u7030	m470	pet sematary ii	m
u7031	m470	pet sematary ii	m
u7037	m471	philadelphia	m
u7039	m471	philadelphia	f
u7042	m471	philadelphia	m
u7046	m471	philadelphia	m
u7047	m471	philadelphia	m
u7055	m472	pitch black	f
u7057	m472	pitch black	m
u7060	m472	pitch black	m
u7063	m473	planet of the apes	m
u7072	m473	planet of the apes	M
u7073	m473	planet of the apes	m
u7078	m474	platoon	m
u7083	m474	platoon	m
u7088	m475	playback	F
u7089	m475	playback	M
u7094	m475	playback	M
u7101	m475	playback	M
u7106	m476	the ploughman's lunch	f
u7110	m476	the ploughman's lunch	m
u7111	m476	the ploughman's lunch	m
u7112	m476	the ploughman's lunch	m
u7116	m476	the ploughman's lunch	f
u7118	m477	point break	m
u7121	m477	point break	m
u7122	m477	point break	f
u7123	m477	point break	m
u7126	m478	predator	m
u7133	m479	pretty woman	m
u7135	m479	pretty woman	f
u7139	m479	pretty woman	m
u7141	m479	pretty woman	m
u7142	m479	pretty woman	f
u7144	m480	the princess bride	f
u7145	m480	the princess bride	m
u7146	m480	the princess bride	m
u7148	m480	the princess bride	m
u7149	m480	the princess bride	m
u7155	m480	the princess bride	m
u7156	m480	the princess bride	m
u7158	m481	the producers	m
u7160	m481	the producers	m
u7165	m481	the producers	m
u7169	m482	psycho	m
u7173	m482	psycho	f
u7175	m482	psycho	F
u7177	m482	psycho	m
u7180	m482	psycho	m
u7202	m485	mystery of the wax museum	f
u7204	m485	mystery of the wax museum	m
u7206	m485	mystery of the wax museum	f
u7211	m485	mystery of the wax museum	m
u7213	m485	mystery of the wax museum	m
u7216	m486	quantum project	f
u7217	m486	quantum project	m
u7220	m487	rambling rose	m
u7221	m487	rambling rose	m
u7222	m487	rambling rose	m
u7223	m487	rambling rose	f
u7224	m487	rambling rose	m
u7226	m487	rambling rose	f
u7227	m487	rambling rose	f
u7229	m487	rambling rose	m
u7234	m488	red white black & blue	M
u7245	m489	star wars: episode vi - return of the jedi	m
u7249	m489	star wars: episode vi - return of the jedi	m
u7255	m490	the rocky horror picture show	m
u7258	m490	the rocky horror picture show	m
u7260	m490	the rocky horror picture show	f
u7264	m491	rocky	f
u7265	m491	rocky	m
u7274	m491	rocky	m
u7276	m491	rocky	f
u7277	m491	rocky	m
u7280	m491	rocky	m
u7283	m491	rocky	m
u7284	m491	rocky	m
u7288	m492	who framed roger rabbit	f
u7289	m492	who framed roger rabbit	m
u7291	m492	who framed roger rabbit	f
u7293	m492	who framed roger rabbit	m
u7294	m492	who framed roger rabbit	m
u7295	m492	who framed roger rabbit	m
u7298	m493	romeo and juliet	m
u7303	m493	romeo and juliet	f
u7305	m493	romeo and juliet	m
u7306	m493	romeo and juliet	f
u7307	m493	romeo and juliet	m
u7311	m494	ronin	f
u7319	m494	ronin	m
u7320	m494	ronin	m
u7323	m494	ronin	m
u7324	m495	route 9	m
u7327	m495	route 9	m
u7328	m495	route 9	m
u7329	m495	route 9	f
u7330	m495	route 9	m
u7333	m495	route 9	f
u7337	m496	rush hour 2	m
u7341	m496	rush hour 2	f
u7343	m496	rush hour 2	m
u7349	m497	rush hour	m
u7352	m497	rush hour	f
u7354	m497	rush hour	m
u7356	m497	rush hour	m
u7364	m498	runaway bride	m
u7366	m498	runaway bride	m
u7367	m498	runaway bride	f
u7370	m498	runaway bride	f
u7372	m499	sleepless in seattle	f
u7373	m499	sleepless in seattle	f
u7374	m499	sleepless in seattle	f
u7377	m499	sleepless in seattle	f
u7381	m499	sleepless in seattle	m
u7384	m499	sleepless in seattle	m
u7389	m499	sleepless in seattle	m
u7394	m500	salt of the earth	f
u7409	m501	the salton sea	f
u7410	m501	the salton sea	m
u7412	m501	the salton sea	m
u7413	m501	the salton sea	m
u7415	m501	the salton sea	f
u7417	m501	the salton sea	m
u7422	m502	saving private ryan	m
u7423	m502	saving private ryan	m
u7424	m502	saving private ryan	m
u7426	m502	saving private ryan	M
u7428	m502	saving private ryan	m
u7434	m503	say anything...	f
u7437	m503	say anything...	f
u7440	m503	say anything...	M
u7442	m503	say anything...	m
u7454	m504	schindler's list	m
u7460	m504	schindler's list	m
u7461	m504	schindler's list	m
u7467	m505	scream 2	f
u7468	m505	scream 2	m
u7469	m505	scream 2	m
u7470	m505	scream 2	f
u7472	m505	scream 2	f
u7484	m505	scream 2	f
u7491	m506	scream 3	m
u7492	m506	scream 3	f
u7493	m506	scream 3	f
u7497	m506	scream 3	f
u7500	m506	scream 3	m
u7502	m507	scream	m
u7503	m507	scream	f
u7504	m507	scream	m
u7506	m507	scream	f
u7510	m507	scream	M
u7513	m507	scream	m
u7514	m507	scream	m
u7515	m507	scream	f
u7516	m507	scream	m
u7517	m507	scream	f
u7518	m508	seven	m
u7521	m508	seven	M
u7522	m508	seven	M
u7524	m508	seven	M
u7526	m508	seven	f
u7531	m509	the searchers	m
u7533	m509	the searchers	m
u7539	m509	the searchers	f
u7542	m509	the searchers	m
u7546	m510	seven days to live	f
u7548	m510	seven days to live	m
u7556	m511	shakespeare in love	m
u7557	m511	shakespeare in love	m
u7569	m511	shakespeare in love	f
u7572	m511	shakespeare in love	m
u7573	m511	shakespeare in love	m
u7574	m512	shallow grave	m
u7576	m512	shallow grave	m
u7579	m512	shallow grave	m
u7580	m512	shallow grave	f
u7582	m512	shallow grave	m
u7586	m513	shampoo	f
u7587	m513	shampoo	f
u7588	m513	shampoo	m
u7589	m513	shampoo	m
u7593	m513	shampoo	f
u7594	m513	shampoo	f
u7597	m513	shampoo	m
u7598	m513	shampoo	f
u7603	m513	shampoo	m
u7608	m514	the shining	m
u7611	m514	the shining	m
u7614	m514	the shining	m
u7617	m514	the shining	m
u7619	m514	the shining	f
u7621	m515	silver bullet	m
u7624	m515	silver bullet	M
u7628	m516	sister act	M
u7629	m516	sister act	m
u7632	m516	sister act	f
u7633	m516	sister act	f
u7635	m516	sister act	f
u7637	m516	sister act	f
u7641	m516	sister act	m
u7645	m517	sleepy hollow	m
u7646	m517	sleepy hollow	m
u7649	m517	sleepy hollow	m
u7650	m517	sleepy hollow	f
u7658	m517	sleepy hollow	m
u7659	m518	sling blade	m
u7662	m518	sling blade	m
u7663	m518	sling blade	m
u7666	m518	sling blade	m
u7667	m518	sling blade	f
u7668	m518	sling blade	f
u7673	m518	sling blade	m
u7674	m518	sling blade	m
u7675	m519	smoke	f
u7676	m519	smoke	m
u7677	m519	smoke	f
u7678	m519	smoke	m
u7682	m519	smoke	m
u7683	m519	smoke	m
u7684	m519	smoke	f
u7686	m519	smoke	m
u7694	m520	snow falling on cedars	f
u7696	m520	snow falling on cedars	m
u7697	m520	snow falling on cedars	m
u7701	m520	snow falling on cedars	m
u7702	m520	snow falling on cedars	m
u7712	m522	some like it hot	m
u7713	m522	some like it hot	m
u7715	m522	some like it hot	m
u7717	m522	some like it hot	m
u7720	m522	some like it hot	m
u7722	m522	some like it hot	f
u7728	m523	the wedding date	m
u7729	m523	the wedding date	f
u7730	m523	the wedding date	m
u7735	m524	sounder	f
u7739	m524	sounder	m
u7748	m524	sounder	m
u7750	m524	sounder	f
u7754	m525	south park: bigger longer & uncut	m
u7761	m525	south park: bigger longer & uncut	m
u7765	m525	south park: bigger longer & uncut	m
u7768	m525	south park: bigger longer & uncut	m
u7769	m525	south park: bigger longer & uncut	m
u7770	m525	south park: bigger longer & uncut	m
u7772	m525	south park: bigger longer & uncut	m
u7777	m526	spacejacked	m
u7779	m526	spacejacked	f
u7784	m526	spacejacked	m
u7786	m526	spacejacked	m
u7791	m527	spare me	m
u7792	m527	spare me	m
u7796	m527	spare me	m
u7800	m527	spare me	f
u7801	m527	spare me	m
u7802	m527	spare me	m
u7805	m528	sphere	m
u7806	m528	sphere	f
u7809	m528	sphere	m
u7811	m528	sphere	m
u7814	m528	sphere	m
u7816	m529	star wars	m
u7821	m529	star wars	m
u7824	m529	star wars	m
u7828	m530	starship troopers	m
u7830	m530	starship troopers	m
u7831	m530	starship troopers	f
u7833	m530	starship troopers	f
u7837	m530	starship troopers	m
u7840	m530	starship troopers	m
u7843	m530	starship troopers	m
u7847	m531	star trek: the motion picture	m
u7849	m531	star trek: the motion picture	m
u7853	m531	star trek: the motion picture	m
u7856	m532	state and main	f
u7860	m532	state and main	m
u7863	m532	state and main	f
u7867	m532	state and main	m
u7869	m532	state and main	M
u7870	m532	state and main	m
u7877	m532	state and main	m
u7878	m533	stepmom	F
u7879	m533	stepmom	m
u7883	m533	stepmom	f
u7884	m533	stepmom	m
u7885	m533	stepmom	F
u7889	m534	storytelling	f
u7890	m534	storytelling	f
u7892	m534	storytelling	m
u7894	m534	storytelling	m
u7895	m534	storytelling	m
u7897	m534	storytelling	f
u7898	m534	storytelling	m
u7900	m534	storytelling	m
u7901	m534	storytelling	f
u7919	m536	dr. strangelove or: how i learned to stop worrying and love the bomb	m
u7920	m536	dr. strangelove or: how i learned to stop worrying and love the bomb	M
u7921	m536	dr. strangelove or: how i learned to stop worrying and love the bomb	M
u7925	m536	dr. strangelove or: how i learned to stop worrying and love the bomb	M
u7926	m536	dr. strangelove or: how i learned to stop worrying and love the bomb	M
u7927	m536	dr. strangelove or: how i learned to stop worrying and love the bomb	M
u7928	m536	dr. strangelove or: how i learned to stop worrying and love the bomb	M
u7931	m537	suburbia	f
u7932	m537	suburbia	m
u7934	m537	suburbia	f
u7936	m537	suburbia	m
u7937	m537	suburbia	m
u7938	m537	suburbia	m
u7940	m537	suburbia	f
u7942	m537	suburbia	m
u7944	m538	sugar & spice	f
u7949	m538	sugar & spice	m
u7950	m538	sugar & spice	f
u7952	m538	sugar & spice	f
u7953	m538	sugar & spice	f
u7955	m539	sunset blvd.	m
u7956	m539	sunset blvd.	f
u7959	m539	sunset blvd.	m
u7962	m539	sunset blvd.	m
u7965	m539	sunset blvd.	f
u7968	m540	supergirl	f
u7970	m540	supergirl	m
u7974	m540	supergirl	f
u7975	m540	supergirl	f
u7977	m540	supergirl	m
u7978	m540	supergirl	f
u7979	m540	supergirl	f
u7980	m540	supergirl	m
u7983	m541	superman iii	m
u7986	m541	superman iii	m
u7988	m541	superman iii	f
u7994	m541	superman iii	m
u7997	m541	superman iii	f
u7998	m542	superman ii	m
u8004	m542	superman ii	f
u8015	m543	superman iv: the quest for peace	m
u8018	m543	superman iv: the quest for peace	f
u8019	m543	superman iv: the quest for peace	m
u8020	m543	superman iv: the quest for peace	m
u8026	m544	superman	m
u8027	m544	superman	f
u8033	m544	superman	f
u8034	m544	superman	m
u8036	m544	superman	m
u8038	m544	superman	m
u8040	m545	the sweet hereafter	m
u8041	m545	the sweet hereafter	f
u8045	m545	the sweet hereafter	m
u8046	m545	the sweet hereafter	f
u8048	m545	the sweet hereafter	f
u8049	m545	the sweet hereafter	m
u8050	m545	the sweet hereafter	m
u8054	m545	the sweet hereafter	m
u8059	m546	sweet smell of success	m
u8062	m546	sweet smell of success	f
u8063	m546	sweet smell of success	f
u8065	m546	sweet smell of success	m
u8066	m546	sweet smell of success	m
u8067	m546	sweet smell of success	f
u8072	m547	terminator 2: judgment day	m
u8074	m547	terminator 2: judgment day	f
u8077	m547	terminator 2: judgment day	m
u8081	m548	taking sides	m
u8083	m548	taking sides	f
u8084	m548	taking sides	M
u8086	m548	taking sides	m
u8088	m548	taking sides	m
u8095	m549	the terminator	m
u8096	m549	the terminator	f
u8103	m550	the game	f
u8104	m550	the game	m
u8107	m550	the game	m
u8110	m550	the game	f
u8114	m550	the game	m
u8119	m551	the haunting	m
u8123	m551	the haunting	f
u8124	m551	the haunting	f
u8126	m552	the limey	f
u8130	m552	the limey	m
u8131	m552	the limey	f
u8137	m552	the limey	m
u8140	m552	the limey	m
u8141	m552	the limey	m
u8142	m552	the limey	m
u8144	m553	the man who wasn't there	f
u8146	m553	the man who wasn't there	m
u8147	m553	the man who wasn't there	m
u8149	m553	the man who wasn't there	f
u8150	m553	the man who wasn't there	m
u8151	m553	the man who wasn't there	m
u8155	m553	the man who wasn't there	m
u8162	m554	the relic	m
u8164	m554	the relic	m
u8170	m554	the relic	f
u8171	m554	the relic	M
u8173	m555	the truman show	m
u8177	m555	the truman show	M
u8179	m555	the truman show	m
u8180	m555	the truman show	f
u8186	m555	the truman show	m
u8196	m556	the x files	m
u8197	m556	the x files	m
u8198	m556	the x files	f
u8201	m556	the x files	m
